Class,Weight,Height
0,74.223063062119,223.308040304474
0,71.167245870853,206.942981776074
0,67.230771889950,171.016940600979
0,67.88055919366,175.222847965396
0,67.376375468483,173.310395551927
0,68.761246929025,181.125973501963
0,71.705272500964,202.609008338003
0,69.380994792661,199.850920048803
0,73.716527634228,223.514722344292
0,69.453376207820,219.261706666844
0,70.786289809421,211.216080923481
0,71.768463736901,200.798982967421
0,69.343453958616,208.809775337563
0,65.286025508633,161.420081658509
0,70.921844413807,207.835944561795
0,68.596662686379,180.831237755497
0,68.603796432856,176.815476209732
0,69.478744119773,194.603768502719
0,65.930896214996,163.008431653289
0,68.523345297956,173.270657154824
0,73.929124126221,215.620035427178
0,71.197937822230,210.134529042031
0,66.556586872968,185.042324084993
0,71.742276229174,187.965355359453
0,69.744829331653,188.181124848229
0,66.750654125650,179.542017143198
0,69.692422257151,211.718428961730
0,70.403516830841,197.692142083456
0,69.019736109868,186.287991990979
0,64.73228715525,166.106072437390
0,70.998074440896,188.811769976897
0,64.459814253051,161.378773212037
0,69.74952258300,193.476258831235
0,71.526848812184,189.282246099829
0,68.32791586397,207.784924645001
0,70.764720164111,199.323094259304
0,71.419049634151,209.858256604748
0,69.390474094890,180.175472763871
0,72.00173221779,196.214414481383
0,69.191474973335,189.438840351539
0,66.166363283179,165.514607433147
0,67.27214299515,182.39433469242
0,70.915835403536,189.557637460086
0,69.119887789666,189.625914076302
0,67.40902587134,170.191325429211
0,72.93864904020,216.097454719831
0,70.490928695995,177.067774350773
0,69.008259461867,196.051188755039
0,66.762109917627,167.700496231312
0,69.120663729455,179.607870051102
0,73.126267187899,220.661405093753
0,67.486823895417,164.295241252612
0,64.9550783349,156.544786349540
0,67.782489074969,183.681029038066
0,67.66239879604,170.305493490476
0,66.476397006468,168.627263912841
0,72.987070201043,209.637974489395
0,69.563232277198,195.346026970440
0,71.003560139469,194.322601360166
0,69.915637362105,219.367916747189
0,71.69714178804,205.161748286445
0,67.649940857530,178.882633665742
0,68.295554564525,181.724931465833
0,68.68725567371,203.560333836071
0,68.915771645346,165.155898683434
0,68.960879672754,197.931429550253
0,67.247235204187,173.284033013291
0,68.91586364106,183.947788899966
0,65.838544503617,139.534046940100
0,64.671075547836,160.188531344114
0,66.295897723613,163.604002191910
0,67.097585747201,193.955107443761
0,66.99828973279,189.893342494401
0,70.961970902643,184.223932043739
0,68.420872204848,190.795542169576
0,67.652527586646,188.200679380904
0,75.620193158254,226.207779869446
0,70.54924202224,197.879373104868
0,68.890838909341,190.51348690364
0,68.284531919511,176.246583436270
0,64.995078259205,177.727094498411
0,65.575771542672,173.691592194197
0,69.306088240271,210.463687540605
0,65.704715422153,170.100563318173
0,67.803991010295,173.459891805983
0,69.216147311913,184.936690322645
0,68.01500600889,194.286945947274
0,61.926948943364,149.149684837724
0,67.266362715558,192.4707695606
0,67.676821853914,179.750807982436
0,69.970903615966,202.863293032098
0,65.313461536923,163.357331518913
0,71.906005440570,217.027714643657
0,66.233904042184,183.16123245569
0,65.81494282422,166.583610507509
0,72.844947855018,205.250889151117
0,70.949443452612,189.703088823966
0,71.343807627746,218.586336397370
0,71.055664157950,203.139433025567
0,61.925547294777,139.905070315411
0,68.762457557902,196.293805874861
0,67.583941425589,179.937011167166
0,67.361694668886,164.145922397398
0,65.879156556267,168.174864370716
0,68.694762151141,189.742541903603
0,69.534861553604,195.170391498940
0,66.634690828286,190.467958779164
0,69.809901573691,204.426598301005
0,68.679873685323,196.151622823601
0,71.61517875034,109.670773879197
0,69.689795333548,190.933400489868
0,70.901086365324,197.944832362141
0,68.00581399233,186.78033784958
0,70.615743978360,188.663832117765
0,71.571194157557,176.376642766115
0,73.012863262982,209.329483369428
0,60.74811786745,136.167865724177
0,69.08211962547,190.935182500985
0,69.338737627961,191.445654280964
0,67.757137711565,184.938229910773
0,76.027081863051,232.313470969478
0,72.227616160143,201.778853950381
0,68.921041345025,188.328807061518
0,65.33492768075,174.655697250193
0,65.93240345176,183.943338755166
0,70.466689310228,187.517442017500
0,73.18104362113,113.847452872237
0,68.55087968647,175.219518795655
0,68.529408250285,169.544805445436
0,63.596455420454,144.591922421247
0,67.144241227795,175.679190176701
0,70.816370615851,197.198401561075
0,73.53028480777,222.925916699257
0,66.141068919401,165.404545337709
0,67.906849748393,170.417231213329
0,71.433375821634,216.633999687682
0,67.112679798026,173.707504236685
0,73.283917965590,217.896039742328
0,63.672583154093,161.013145838894
0,69.225320301353,193.756325798869
0,69.670124024871,177.119160725399
0,70.485448165693,204.827449737938
0,69.004677866684,176.731892478922
0,68.457894008110,192.761885655036
0,66.02473378251,166.961020473440
0,69.3181691252784,186.737995548307
0,69.0777405646964,188.506178710684
0,73.5622703667904,208.361491812853
0,66.0876888866475,161.495814307993
0,73.5259843332352,214.966459199799
0,69.6790602156639,205.133435498665
0,66.6767811169297,183.197306840047
0,72.9616654677117,208.895044285857
0,68.24687214445,207.925576545187
0,71.9566258887157,210.663827812062
0,71.0586333491432,204.272837745409
0,66.9769499482511,195.198730107264
0,68.47800207572,190.686022530134
0,71.2844413912849,199.635326578537
0,64.98045629098,166.821547345859
0,66.7618838734058,178.797508975099
0,68.7661617238793,185.772157505947
0,68.9925435671764,193.754990936111
0,71.29519459556,228.800516094148
0,69.0494784004474,192.349701712414
0,66.541482016294,175.983491137569
0,68.5155234451208,176.141239163871
0,67.459715313165,177.482524908403
0,71.3573824126824,201.760776882651
0,68.5904060416654,176.843079926229
0,69.73608670694,185.524260351598
0,69.8338570670345,188.041029020603
0,72.4105857637391,189.384438292527
0,65.4345968678659,166.096744020516
0,66.2676567702434,170.250178653613
0,69.9743008732506,212.80425895999
0,71.2091942237274,196.14550620845
0,69.9374001925209,202.279069679297
0,71.3860221929526,201.332006891009
0,64.5887816699057,158.454094446398
0,68.7929844158731,174.489486264089
0,68.4457467280668,183.783382685316
0,69.2015781220676,188.103506112668
0,69.4260173088723,176.193429823813
0,69.6062252013619,194.200711875856
0,72.8817069731098,194.199508871416
0,62.1783312217775,145.898842373806
0,68.8747066201055,191.833709173715
0,71.0800835585909,209.853553640725
0,72.1825341217157,201.261464391648
0,72.0627549780187,208.781853387475
0,67.3800578933842,182.673405387725
0,67.9346345330211,166.435068826956
0,70.8019302593082,193.393542614483
0,65.5491212718992,178.448179734226
0,70.1912244814707,205.941790671464
0,71.7789953682703,199.209842441218
0,68.1302884151545,192.029566571562
0,68.3594825628257,175.260864429376
0,66.09035701320,170.006445104546
0,71.5801231387686,205.347596206115
0,73.5366677229231,196.043295071718
0,71.1155318413304,208.145256645714
0,70.7943025458134,202.890757825725
0,71.7290604846774,188.595023951021
0,63.1965303693731,162.429727448715
0,68.1011134090994,182.852399097347
0,65.8560997291531,157.317461364304
0,68.3464565013792,178.675992067492
0,69.5602289299611,187.217485931716
0,68.7283040728389,171.620966570458
0,70.1582776521047,200.534178304201
0,68.9233366538642,193.927360410157
0,64.3001741979872,155.489728964615
0,70.4556330557961,192.527904959489
0,68.6240631902513,159.862467400555
0,69.6647517445683,176.25927439784
0,69.0588845404837,171.708926273601
0,67.2269862252501,181.709618932242
0,66.11579969498,171.386659244003
0,68.61738734568,179.132024597883
0,69.2490128135195,187.469371391246
0,69.6419061835922,182.004522302487
0,72.7970283570657,214.474035549004
0,75.0439950721537,208.526426975474
0,70.9726841308934,190.221992860972
0,74.3880124251986,217.14379049327
0,64.3621638717144,156.073898515176
0,71.3270010663305,206.385191144764
0,67.17202444206,178.152781433495
0,74.4016718853099,228.838395801115
0,63.8679209595893,174.473362892894
0,68.88599176686,164.21490258191
0,72.1319902243921,212.157275700066
0,68.40372616927,206.014939808132
0,65.0926563918755,167.433532984504
0,69.22967911592,195.218639696094
0,71.9477882649162,209.175489088048
0,67.4629906554446,182.301285584692
0,69.3129086423205,190.185146911980
0,63.7310481676985,160.344903874399
0,60.6798174028202,129.301023766729
0,70.6633230772118,195.626319057537
0,67.59403112561,186.751416941505
0,74.6495078833149,227.500645068307
0,70.4670788540361,197.187532031265
0,71.9440105192761,209.5562827193
0,74.0257508102552,209.75927206677
0,70.78222816222,220.436786379453
0,64.7272569610009,169.207936994027
0,68.3830240801838,185.845616779891
0,71.4692208023458,192.691493116905
0,66.9444537375838,177.026087781898
0,70.7969790042164,199.947383058908
0,65.2924347799135,168.710290250236
0,61.7540098289705,123.528143020198
0,62.4806713089603,160.242238208749
0,67.8056798701788,197.082611042199
0,69.5259942797687,161.970937553318
0,72.5007566339455,201.655055938162
0,70.4852947444441,194.786198325054
0,66.68973599322,162.565406733935
0,71.2919175837,175.810967713132
0,71.7967671979694,209.379310185811
0,73.0563442505026,204.4603316173
0,68.8533543682849,210.869084178877
0,66.04544385752,169.326284191826
0,73.98590141557,223.326104950414
0,69.2516178781137,192.946891078924
0,69.3406572151521,172.904801447625
0,70.97626496675,191.572153555511
0,63.5612776251623,157.119544459453
0,69.7701509519637,182.795494321816
0,65.1884775622368,151.886942249695
0,69.97894081992,193.341082818018
0,69.7505971518031,185.427970139056
0,71.1714311524347,195.382310760510
0,70.5720017829453,174.196887301378
0,65.6510895191431,164.649813939991
0,67.13841413927,163.845001328561
0,65.9180869418123,174.719958105635
0,73.7866364434803,212.900555995405
0,67.7372513405283,172.794260611103
0,65.5440762535086,171.980331261146
0,71.2139125656884,195.923416498401
0,65.5923540298347,174.815348513060
0,65.6675544806922,174.566855841687
0,61.9727358785594,140.277749662033
0,73.8999386863723,215.559703251912
0,72.3421836419704,215.858233901414
0,70.3116943408726,184.243860348496
0,67.1155643547224,168.202167127644
0,65.9324817643713,151.384618198034
0,67.2277450207952,185.970160851636
0,70.1143436293898,203.241731802719
0,74.8414997197116,223.945670277953
0,64.5273026254953,148.472185853494
0,70.0512546906491,207.194647294605
0,71.8331687752888,205.193061760797
0,72.8367396943866,209.422484275198
0,73.301865746729,199.166928678883
0,66.393192447431,265.064609545545
0,66.5151619602185,180.760534823182
0,69.2728126084372,202.298760151666
0,68.2319539277068,195.261990296064
0,70.4138690342612,184.232661744937
0,69.7268852052361,188.453759671202
0,65.510733890584,157.205025302195
0,69.1372693569977,196.5523243152
0,73.6661887960567,208.366179328565
0,65.8927525257603,158.184985696975
0,68.3544289583384,184.598427955692
0,70.424730529607,197.907521149770
0,72.0802011466065,202.867236668923
0,71.711124785333,199.080778987396
0,65.7291618715397,156.223958465888
0,63.8983381991847,168.299537977425
0,70.3160097119508,201.510688097382
0,65.788729792806,174.584879939493
0,69.8274641852115,196.930792028562
0,68.3311500917703,197.756770319413
0,67.7415892669206,165.64328330518
0,75.0338894406835,232.886117051993
0,73.4040585211468,192.732404676961
0,69.554761879361,92.181668737126
0,64.5390397840475,157.129277198286
0,67.5467614711226,163.495202566767
0,73.0964779848914,205.157577990748
0,66.5539810727358,171.428591885687
0,73.9916041888572,208.964583561346
0,70.862688059236,209.759114032409
0,71.568733696656,206.260457759816
0,65.838391134432,177.211696598095
0,70.275533662622,211.716253810906
0,61.77352199535,149.514839170261
0,74.824945307499,220.336366886695
0,71.605145847455,192.42791361335
0,67.26010357722,163.38651274696
0,70.924194432535,199.77837263988
0,75.059668648363,218.58368798500
0,73.100876242272,223.20645156601
0,70.661992030847,217.95188260594
0,67.144667349439,171.20777889862
0,67.123153429747,147.53795615525
0,69.524943962631,170.03718625117
0,65.224691663449,160.83607445262
0,68.410462820571,185.12773546955
0,68.76346369616,177.08338817507
0,67.936868812521,188.88409681879
0,69.237828691168,159.24488618087
0,68.4657239180,188.07927604617
0,65.694293596947,150.96061957053
0,69.430998046366,172.32588117847
0,66.135391416595,166.36381869245
0,70.877048130217,186.33982437078
0,65.973064999494,187.65837914299
0,64.939115419702,163.88019852528
0,68.36860332118,196.94950636891
0,69.525551306326,189.70739878083
0,66.455602139834,188.97484730890
0,69.47458176172,177.34391768201
0,68.730098703226,184.13043197103
0,73.781274480125,221.24009576271
0,76.5018833406,217.88234639492
0,71.225701924870,199.18276295251
0,64.506210448242,164.50036662068
0,66.503814939926,163.26988931584
0,69.210413040353,187.62482033910
0,63.546369719155,150.34665845666
0,69.731128432878,202.70710237280
0,68.608208464179,181.72483652815
0,71.46413024786,206.59085669305
0,69.509488001455,203.98541548761
0,73.759635742001,231.60867094223
0,68.277786762737,195.18993015640
0,72.454633422645,200.29000447410
0,70.769193270398,195.35305749721
0,70.452140744934,188.09883730036
0,68.904098853385,194.65976977452
0,69.238427186861,197.41209135517
0,67.277847283900,156.41634219230
0,71.463764691581,207.76853497494
0,68.840633512713,171.92114993342
0,71.405964713675,216.92329119182
0,70.14487407325,190.58537675334
0,70.679691033592,206.11983918548
0,68.541116054587,201.10889229476
0,71.434726912116,206.59405875034
0,65.220820481420,158.98718608482
0,70.773151418342,208.22356613991
0,69.76009478952,187.81206186627
0,63.962530684639,168.34945679851
0,70.304163268991,196.83505166220
0,70.316849221726,205.52188579524
0,67.405407877936,164.57439129178
0,67.12150305370,167.19152719618
0,68.377579886872,168.99732392084
0,69.578238972519,184.21981815456
0,62.532253283986,168.15332621989
0,69.336821525886,184.11941528720
0,66.787467278751,172.17546631266
0,75.391292230332,218.60469728887
0,70.213629084204,189.65827377516
0,71.103563615912,196.75993620375
0,69.793887891751,181.72319318093
0,66.471844460406,175.38915176083
0,70.713714088122,208.71043858520
0,63.61871728607,162.67497518326
0,70.549279717436,191.31881083447
0,67.402821094108,192.67267582411
0,71.435174903307,213.33777330876
0,68.593405135977,187.40253093098
0,71.452326535279,203.44827300463
0,70.698789947172,189.98547882883
0,71.391464484807,197.30705858290
0,70.485643165571,193.35994699349
0,74.408187855654,226.70102293230
0,63.400423229044,185.18813804055
0,68.399719118764,171.32910845402
0,67.429854180540,175.12436633165
0,70.811999965124,196.22111349014
0,67.110271006568,194.75235369809
0,67.728219900192,184.46845040173
0,68.550832185316,179.55678989185
0,68.61948497258,192.60563856523
0,70.60576101010,197.34124717626
0,67.086781219388,164.17570081898
0,65.311708185101,167.32770275774
0,69.924146751878,185.86658428864
0,68.36463488456,193.98174761135
0,70.86980492343,205.86393451842
0,76.012300012260,235.43796608136
0,67.965967805403,176.96672787921
0,69.765087442237,199.0264276237
0,69.568672385203,200.70405166003
0,71.560018742488,213.97859658071
0,70.958049270493,201.66333732129
0,65.440922311166,144.13202685088
0,70.976124517584,202.60318803047
0,67.992851242012,183.95808915338
0,70.518515090624,199.56844102830
0,69.109191438283,176.04540701154
0,71.605573099652,194.93256852650
0,69.889558581757,203.51832649300
0,66.456898775002,166.68464875146
0,70.291354184355,207.50854261160
0,62.619965202441,152.85297471875
0,66.62168183188,146.23080474235
0,65.350288176789,156.76133713879
0,71.606739888919,209.96494318515
0,69.412914428756,183.90211043913
0,69.893813592965,200.79685447609
0,65.66595856413,164.21563918356
0,64.408273251214,154.64104160877
0,68.6268858347,189.4492404664
0,69.600282644267,176.59488856052
0,67.453231242765,173.27221778995
0,68.169994597980,185.25310988204
0,69.55361403610,203.81109094279
0,65.747297987893,182.05169032973
0,73.122393150975,201.70377801922
0,66.620926003238,177.84265534221
0,69.145908986639,202.62819609356
0,65.96579504766,186.22543072510
0,67.203266416327,185.45400722958
0,65.453957170858,175.84448504479
0,73.030092026922,209.58780050755
0,68.317244902302,179.37085601766
0,66.334281459230,165.36827646930
0,72.361983481787,198.26297032705
0,67.717427490000,184.93180419974
0,70.477591301747,200.24799619106
0,71.162991647358,199.44398898641
0,69.354779561588,202.33221573118
0,70.097237645038,201.99372802358
0,69.297291696148,197.35876071074
0,63.309969284941,157.00354366580
0,67.887229889094,183.34332724235
0,73.202969901035,203.02311606397
0,73.141155098563,193.92603419248
0,70.895982545407,195.60136534902
0,72.142692665377,214.85392527152
0,72.132777867495,184.14718883444
0,71.206618743090,193.74325998111
0,66.252150511417,170.10949962841
0,72.341588774269,205.69962111635
0,68.06892211176,166.26350011529
0,71.397308913736,198.40673380672
0,65.726032047728,169.67526029576
0,67.110447420396,160.05028525124
0,72.215034907559,204.93776014999
0,63.009783084832,147.90182004397
0,69.569155211998,180.94982336014
0,70.404001679707,217.83724476211
0,68.030215596999,189.36163979262
0,69.777910318064,176.09028933997
0,62.078635186226,130.27727485081
0,65.834419679924,159.31911507332
0,70.780936039175,191.96817787473
0,69.571430209541,182.15413915923
0,67.327064812496,188.3517256690
0,67.814601883106,191.76000179254
0,66.68224276697,162.76696833046
0,69.639708749056,197.59621307100
0,64.774237403715,182.58984409418
0,73.962941074552,200.00716085171
0,67.933383836510,184.40952000242
0,66.770039470283,165.48976800182
0,68.93635757567,176.65217922591
0,76.434558713726,228.87299063766
0,68.99614536824,180.35092439049
0,73.501839623780,225.97221832177
0,69.603103402476,189.81664490028
0,72.06737998571,202.26207413867
0,70.489224536465,178.91871420869
0,67.034850561198,167.04423311550
0,66.18410849629,172.63761153667
0,68.694209501735,179.96250879008
0,66.653233743707,160.14743612787
0,69.838657078274,178.39248255820
0,66.245064807051,154.58868958593
0,72.811031609276,208.84884649543
0,64.474746956880,169.43063427219
0,69.754479325254,181.64104888447
0,70.661444389159,203.84479157643
0,72.470618493867,184.44632530349
0,68.171532845593,199.7018114791
0,72.987171425563,206.62939921236
0,70.533564770298,196.58434593645
0,70.046953071599,190.00240519125
0,69.016067162834,196.7639075495
0,73.549162268239,222.29749212060
0,68.11809782749,180.06560940660
0,68.287637033186,178.43259773654
0,71.52704769496,202.74873971150
0,73.396542928289,220.94576074364
0,69.844564084468,198.63027819411
0,70.1519658796,203.73448075803
0,66.299725873279,150.14936127711
0,76.492933959411,227.13929597448
0,71.032385197172,186.76248751198
0,66.631040936755,170.42114933210
0,66.075536815150,182.42800253157
0,70.613162414541,187.47202354288
0,65.203480684467,158.66455521694
0,66.861861287077,175.79727543542
0,73.757998298677,220.77023200658
0,69.898086072322,195.75893546370
0,69.527319718829,189.02736785075
0,66.744477470037,154.12685042932
0,69.074492031671,179.38681672232
0,68.561750729308,172.19536368774
0,70.322550012801,190.46177675820
0,71.949120421144,208.08894651316
