Gender, Weight, Height
"Male",68.096219745016,167.747141247633
"Male",68.140590355920,183.044660372103
"Male",68.860090308743,169.556820782151
"Male",66.148852542230,173.431672660432
"Male",66.206032052958,180.889554609418
"Male",67.432120214687,183.508932854723
"Male",69.47110603124,205.977910165675
"Male",70.515859694346,183.759845192649
"Male",71.338376039955,201.954495466668
"Male",71.001944767353,216.120094736912
"Male",66.20234770627,159.390323744187
"Male",72.543307045388,210.336424661861
"Male",67.479351758041,178.618350159953
"Male",65.350410555810,146.739797635802
"Male",70.844062420888,195.937014974314
"Male",69.938475259311,170.175853813004
"Male",64.739815482992,169.654054121188
"Male",69.308402880393,198.378693643572
"Male",68.838462859872,179.907716915983
"Male",61.937323267682,147.263686501559
"Male",68.593335535118,176.984251121287
"Male",65.218575578077,185.467788373205
"Male",64.333648106984,177.49380233889
"Male",68.748906701739,169.827477419625
"Male",72.489655400408,198.581698249799
"Male",67.233930918255,203.350339274846
"Male",67.26360484326,193.217672687431
"Male",65.118504283173,178.134945178843
"Male",66.262820038163,162.779583404690
"Male",67.701679659627,159.286510598869
"Male",65.53069596669,172.114311951227
"Male",69.868969809204,201.837042594883
"Male",68.48187536473,170.352329550626
"Male",72.213963345719,205.389760708631
"Male",68.179532694072,169.787768075943
"Male",71.981206542870,200.437310528735
"Male",66.065136732730,178.588954037204
"Male",66.656164169818,168.014029738329
"Male",67.599424195290,177.766425839946
"Male",68.24594409383,193.277623999542
"Male",64.80862144071,162.379540639612
"Male",67.492218269840,183.383824391458
"Male",68.180730706865,181.056095285359
"Male",69.55338490290,210.871798957101
"Male",66.402249668360,165.568499073011
"Male",66.592157114687,196.148449846229
"Male",71.935886582848,202.046425151919
"Male",68.287041727881,170.413602496365
"Male",69.955451195163,201.948085296608
"Male",71.851129145402,193.386984552842
"Male",65.755498640673,179.855689615225
"Male",67.031852078982,156.489934998191
"Male",76.709834857859,235.035418820022
"Male",72.571121371295,230.560534959742
"Male",69.728804897367,203.895654986365
"Male",72.79922400458,218.216396639014
"Male",72.539354071941,222.667177921523
"Male",72.294743384416,208.474865890573
"Male",67.253324815863,180.779780013772
"Male",75.944460376001,231.924748509110
"Male",66.316231918744,170.593858104457
"Male",71.156053490043,188.271456288347
"Male",71.192202286947,196.061529163376
"Male",72.197512007164,214.603584170431
"Male",75.140821433931,224.124271329560
"Male",64.411529359721,158.579397323387
"Male",64.734424358077,166.501114745286
"Male",63.414587137954,160.140615622405
"Male",67.848665233568,176.172634254583
"Male",65.931784828,174.485294666451
"Male",70.966550436342,193.906498798923
"Male",67.580747277293,186.991606706801
"Male",68.58927043790,173.595796099507
"Male",70.324753444150,193.346560303991
"Male",72.394480405107,208.436509038226
"Male",70.820856714525,206.032977800797
"Male",65.903301261025,172.57523095707
"Male",74.795375021827,232.635402847360
"Male",67.680919034257,177.24014549544
"Male",67.155962768730,175.646690214202
"Male",71.774841224840,212.626102288605
"Male",64.665231944966,166.969204009677
"Male",68.122768362375,196.414415275124
"Male",66.78692723952,165.431242225646
"Male",66.80584983674,176.565818557689
"Male",67.886013798027,174.652034715810
"Male",69.173576919243,195.237529301091
"Male",70.224923326379,205.684438396274
"Male",64.855799177553,158.341442360480
"Male",67.821093271542,169.081008273884
"Male",63.440247467086,135.655875865835
"Male",71.848434847903,218.157469450706
"Male",66.728073647086,155.899541329016
"Male",71.968305652060,201.528177430467
"Male",76.021347476096,235.926060648678
"Male",71.476101282601,195.392617577504
"Male",67.369808644868,176.636163567362
"Male",70.555243759549,198.460248600108
"Male",69.867101281447,185.716910023673
"Male",67.947570042162,177.347779818472
"Male",74.10455886371,215.759703523821
"Male",69.16783629953,187.022420301570
"Male",66.55722857270,171.587884316854
"Male",66.701604990107,172.839809078093
"Male",67.246064954382,168.280286893893
"Male",69.051385484997,163.820488927750
"Male",70.672747176730,190.023434180521
"Male",65.498995121408,156.869951668729
"Male",65.187220853562,172.606482559614
"Male",67.568143006082,169.063982994918
"Male",73.815385688233,231.374508117238
"Male",71.60656420844,207.250476751691
"Male",67.72474923594,172.152772178008
"Male",68.23113195218,199.827758022834
"Male",65.929421710073,168.090412215803
"Male",71.548495709663,197.819614833288
"Male",69.164381122036,196.892315040706
"Male",68.597659323958,180.221780102342
"Male",71.057510885785,189.134012435934
"Male",63.644059581499,158.422717319974
"Male",71.182455395636,208.922682655891
"Male",66.128673169849,187.141119453372
"Male",65.057373115097,157.582431535246
"Male",68.091374358846,181.644444983884
"Male",70.99314389904,204.746678174754
"Male",74.221174877624,231.130189759308
"Male",69.327118179588,186.258429614423
"Male",64.931342194084,181.093869638880
"Male",68.346842314543,198.920979667801
"Male",70.929125084469,203.370463215939
"Male",61.477809201593,161.028752141872
"Male",68.490812718518,189.806681842181
"Male",72.049889870818,200.202828506602
"Male",72.521667025776,221.862650308484
"Male",71.23391139333,214.060148220865
"Male",72.259115186259,201.701421617410
"Male",67.565039904565,187.187093632233
"Male",72.2676069949,196.527466895855
"Male",62.600247997552,151.720703729313
"Male",66.236437291775,167.297530251137
"Male",69.650437412368,198.843695964623
"Male",69.285921406172,178.789547981921
"Male",70.725278737350,193.539252115985
"Male",68.828614959990,197.737905022318
"Male",66.014428233500,184.461811520982
"Male",66.414882060389,155.194771686925
"Male",66.615624391712,160.991989871194
"Male",68.034821782103,189.084461735075
"Male",70.502398044094,172.985777146208
"Male",69.157729493086,195.895256857188
"Male",70.795022613622,215.746455305230
"Male",65.194377123341,166.707373059357
"Male",74.785714319092,239.464342902696
"Male",71.066906276159,184.279245833050
"Male",69.33419778595,199.983890906512
"Male",69.899203950622,191.412231132701
"Male",64.425193791782,169.109401417791
"Male",67.8521306986,194.744522494038
"Male",67.54906948804,183.266533117893
"Male",74.767446844933,210.369908709756
"Male",71.418945986364,198.042483889936
"Male",67.120344386206,172.664090375104
"Male",69.859587912026,197.070856157865
"Male",68.430813391410,190.505810039573
"Male",67.933482607023,184.555483105293
"Male",68.495343155272,179.929816647941
"Male",65.244143410653,159.503219765390
"Male",70.1853520469,197.884507071155
"Male",71.104133164530,217.269605198307
"Male",68.447578543062,187.907425986628
"Male",65.420576824050,176.861684237851
"Male",67.700788113718,185.148202101777
"Male",74.223063062119,223.308040304474
"Male",71.167245870853,206.942981776074
"Male",67.230771889950,171.016940600979
"Male",67.88055919366,175.222847965396
"Male",67.376375468483,173.310395551927
"Male",68.761246929025,181.125973501963
"Male",71.705272500964,202.609008338003
"Male",69.380994792661,199.850920048803
"Male",73.716527634228,223.514722344292
"Male",69.453376207820,219.261706666844
"Male",70.786289809421,211.216080923481
"Male",71.768463736901,200.798982967421
"Male",69.343453958616,208.809775337563
"Male",65.286025508633,161.420081658509
"Male",70.921844413807,207.835944561795
"Male",68.596662686379,180.831237755497
"Male",68.603796432856,176.815476209732
"Male",69.478744119773,194.603768502719
"Male",65.930896214996,163.008431653289
"Male",68.523345297956,173.270657154824
"Male",73.929124126221,215.620035427178
"Male",71.197937822230,210.134529042031
"Male",66.556586872968,185.042324084993
"Male",71.742276229174,187.965355359453
"Male",69.744829331653,188.181124848229
"Male",66.750654125650,179.542017143198
"Male",69.692422257151,211.718428961730
"Male",70.403516830841,197.692142083456
"Male",69.019736109868,186.287991990979
"Male",64.73228715525,166.106072437390
"Male",70.998074440896,188.811769976897
"Male",64.459814253051,161.378773212037
"Male",69.74952258300,193.476258831235
"Male",71.526848812184,189.282246099829
"Male",68.32791586397,207.784924645001
"Male",70.764720164111,199.323094259304
"Male",71.419049634151,209.858256604748
"Male",69.390474094890,180.175472763871
"Male",72.00173221779,196.214414481383
"Male",69.191474973335,189.438840351539
"Male",66.166363283179,165.514607433147
"Male",67.27214299515,182.39433469242
"Male",70.915835403536,189.557637460086
"Male",69.119887789666,189.625914076302
"Male",67.40902587134,170.191325429211
"Male",72.93864904020,216.097454719831
"Male",70.490928695995,177.067774350773
"Male",69.008259461867,196.051188755039
"Male",66.762109917627,167.700496231312
"Male",69.120663729455,179.607870051102
"Male",73.126267187899,220.661405093753
"Male",67.486823895417,164.295241252612
"Male",64.9550783349,156.544786349540
"Male",67.782489074969,183.681029038066
"Male",67.66239879604,170.305493490476
"Male",66.476397006468,168.627263912841
"Male",72.987070201043,209.637974489395
"Male",69.563232277198,195.346026970440
"Male",71.003560139469,194.322601360166
"Male",69.915637362105,219.367916747189
"Male",71.69714178804,205.161748286445
"Male",67.649940857530,178.882633665742
"Male",68.295554564525,181.724931465833
"Male",68.68725567371,203.560333836071
"Male",68.915771645346,165.155898683434
"Male",68.960879672754,197.931429550253
"Male",67.247235204187,173.284033013291
"Male",68.91586364106,183.947788899966
"Male",65.838544503617,139.534046940100
"Male",64.671075547836,160.188531344114
"Male",66.295897723613,163.604002191910
"Male",67.097585747201,193.955107443761
"Male",66.99828973279,189.893342494401
"Male",70.961970902643,184.223932043739
"Male",68.420872204848,190.795542169576
"Male",67.652527586646,188.200679380904
"Male",75.620193158254,226.207779869446
"Male",70.54924202224,197.879373104868
"Male",68.890838909341,190.51348690364
"Male",68.284531919511,176.246583436270
"Male",64.995078259205,177.727094498411
"Male",65.575771542672,173.691592194197
"Male",69.306088240271,210.463687540605
"Male",65.704715422153,170.100563318173
"Male",67.803991010295,173.459891805983
"Male",69.216147311913,184.936690322645
"Male",68.01500600889,194.286945947274
"Male",61.926948943364,149.149684837724
"Male",67.266362715558,192.4707695606
"Male",67.676821853914,179.750807982436
"Male",69.970903615966,202.863293032098
"Male",65.313461536923,163.357331518913
"Male",71.906005440570,217.027714643657
"Male",66.233904042184,183.16123245569
"Male",65.81494282422,166.583610507509
"Male",72.844947855018,205.250889151117
"Male",70.949443452612,189.703088823966
"Male",71.343807627746,218.586336397370
"Male",71.055664157950,203.139433025567
"Male",61.925547294777,139.905070315411
"Male",68.762457557902,196.293805874861
"Male",67.583941425589,179.937011167166
"Male",67.361694668886,164.145922397398
"Male",65.879156556267,168.174864370716
"Male",68.694762151141,189.742541903603
"Male",69.534861553604,195.170391498940
"Male",66.634690828286,190.467958779164
"Male",69.809901573691,204.426598301005
"Male",68.679873685323,196.151622823601
"Male",71.61517875034,109.670773879197
"Male",69.689795333548,190.933400489868
"Male",70.901086365324,197.944832362141
"Male",68.00581399233,186.78033784958
"Male",70.615743978360,188.663832117765
"Male",71.571194157557,176.376642766115
"Male",73.012863262982,209.329483369428
"Male",60.74811786745,136.167865724177
"Male",69.08211962547,190.935182500985
"Male",69.338737627961,191.445654280964
"Male",67.757137711565,184.938229910773
"Male",76.027081863051,232.313470969478
"Male",72.227616160143,201.778853950381
"Male",68.921041345025,188.328807061518
"Male",65.33492768075,174.655697250193
"Male",65.93240345176,183.943338755166
"Male",70.466689310228,187.517442017500
"Male",73.18104362113,113.847452872237
"Male",68.55087968647,175.219518795655
"Male",68.529408250285,169.544805445436
"Male",63.596455420454,144.591922421247
"Male",67.144241227795,175.679190176701
"Male",70.816370615851,197.198401561075
"Male",73.53028480777,222.925916699257
"Male",66.141068919401,165.404545337709
"Male",67.906849748393,170.417231213329
"Male",71.433375821634,216.633999687682
"Male",67.112679798026,173.707504236685
"Male",73.283917965590,217.896039742328
"Male",63.672583154093,161.013145838894
"Male",69.225320301353,193.756325798869
"Male",69.670124024871,177.119160725399
"Male",70.485448165693,204.827449737938
"Male",69.004677866684,176.731892478922
"Male",68.457894008110,192.761885655036
"Male",66.02473378251,166.961020473440
"Male",69.3181691252784,186.737995548307
"Male",69.0777405646964,188.506178710684
"Male",73.5622703667904,208.361491812853
"Male",66.0876888866475,161.495814307993
"Male",73.5259843332352,214.966459199799
"Male",69.6790602156639,205.133435498665
"Male",66.6767811169297,183.197306840047
"Male",72.9616654677117,208.895044285857
"Male",68.24687214445,207.925576545187
"Male",71.9566258887157,210.663827812062
"Male",71.0586333491432,204.272837745409
"Male",66.9769499482511,195.198730107264
"Male",68.47800207572,190.686022530134
"Male",71.2844413912849,199.635326578537
"Male",64.98045629098,166.821547345859
"Male",66.7618838734058,178.797508975099
"Male",68.7661617238793,185.772157505947
"Male",68.9925435671764,193.754990936111
"Male",71.29519459556,228.800516094148
"Male",69.0494784004474,192.349701712414
"Male",66.541482016294,175.983491137569
"Male",68.5155234451208,176.141239163871
"Male",67.459715313165,177.482524908403
"Male",71.3573824126824,201.760776882651
"Male",68.5904060416654,176.843079926229
"Male",69.73608670694,185.524260351598
"Male",69.8338570670345,188.041029020603
"Male",72.4105857637391,189.384438292527
"Male",65.4345968678659,166.096744020516
"Male",66.2676567702434,170.250178653613
"Male",69.9743008732506,212.80425895999
"Male",71.2091942237274,196.14550620845
"Male",69.9374001925209,202.279069679297
"Male",71.3860221929526,201.332006891009
"Male",64.5887816699057,158.454094446398
"Male",68.7929844158731,174.489486264089
"Male",68.4457467280668,183.783382685316
"Male",69.2015781220676,188.103506112668
"Male",69.4260173088723,176.193429823813
"Male",69.6062252013619,194.200711875856
"Male",72.8817069731098,194.199508871416
"Male",62.1783312217775,145.898842373806
"Male",68.8747066201055,191.833709173715
"Male",71.0800835585909,209.853553640725
"Male",72.1825341217157,201.261464391648
"Male",72.0627549780187,208.781853387475
"Male",67.3800578933842,182.673405387725
"Male",67.9346345330211,166.435068826956
"Male",70.8019302593082,193.393542614483
"Male",65.5491212718992,178.448179734226
"Male",70.1912244814707,205.941790671464
"Male",71.7789953682703,199.209842441218
"Male",68.1302884151545,192.029566571562
"Male",68.3594825628257,175.260864429376
"Male",66.09035701320,170.006445104546
"Male",71.5801231387686,205.347596206115
"Male",73.5366677229231,196.043295071718
"Male",71.1155318413304,208.145256645714
"Male",70.7943025458134,202.890757825725
"Male",71.7290604846774,188.595023951021
"Male",63.1965303693731,162.429727448715
"Male",68.1011134090994,182.852399097347
"Male",65.8560997291531,157.317461364304
"Male",68.3464565013792,178.675992067492
"Male",69.5602289299611,187.217485931716
"Male",68.7283040728389,171.620966570458
"Male",70.1582776521047,200.534178304201
"Male",68.9233366538642,193.927360410157
"Male",64.3001741979872,155.489728964615
"Male",70.4556330557961,192.527904959489
"Male",68.6240631902513,159.862467400555
"Male",69.6647517445683,176.25927439784
"Male",69.0588845404837,171.708926273601
"Male",67.2269862252501,181.709618932242
"Male",66.11579969498,171.386659244003
"Male",68.61738734568,179.132024597883
"Male",69.2490128135195,187.469371391246
"Male",69.6419061835922,182.004522302487
"Male",72.7970283570657,214.474035549004
"Male",75.0439950721537,208.526426975474
"Male",70.9726841308934,190.221992860972
"Male",74.3880124251986,217.14379049327
"Male",64.3621638717144,156.073898515176
"Male",71.3270010663305,206.385191144764
"Male",67.17202444206,178.152781433495
"Male",74.4016718853099,228.838395801115
"Male",63.8679209595893,174.473362892894
"Male",68.88599176686,164.21490258191
"Male",72.1319902243921,212.157275700066
"Male",68.40372616927,206.014939808132
"Male",65.0926563918755,167.433532984504
"Male",69.22967911592,195.218639696094
"Male",71.9477882649162,209.175489088048
"Male",67.4629906554446,182.301285584692
"Male",69.3129086423205,190.185146911980
"Male",63.7310481676985,160.344903874399
"Male",60.6798174028202,129.301023766729
"Male",70.6633230772118,195.626319057537
"Male",67.59403112561,186.751416941505
"Male",74.6495078833149,227.500645068307
"Male",70.4670788540361,197.187532031265
"Male",71.9440105192761,209.5562827193
"Male",74.0257508102552,209.75927206677
"Male",70.78222816222,220.436786379453
"Male",64.7272569610009,169.207936994027
"Male",68.3830240801838,185.845616779891
"Male",71.4692208023458,192.691493116905
"Male",66.9444537375838,177.026087781898
"Male",70.7969790042164,199.947383058908
"Male",65.2924347799135,168.710290250236
"Male",61.7540098289705,123.528143020198
"Male",62.4806713089603,160.242238208749
"Male",67.8056798701788,197.082611042199
"Male",69.5259942797687,161.970937553318
"Male",72.5007566339455,201.655055938162
"Male",70.4852947444441,194.786198325054
"Male",66.68973599322,162.565406733935
"Male",71.2919175837,175.810967713132
"Male",71.7967671979694,209.379310185811
"Male",73.0563442505026,204.4603316173
"Male",68.8533543682849,210.869084178877
"Male",66.04544385752,169.326284191826
"Male",73.98590141557,223.326104950414
"Male",69.2516178781137,192.946891078924
"Male",69.3406572151521,172.904801447625
"Male",70.97626496675,191.572153555511
"Male",63.5612776251623,157.119544459453
"Male",69.7701509519637,182.795494321816
"Male",65.1884775622368,151.886942249695
"Male",69.97894081992,193.341082818018
"Male",69.7505971518031,185.427970139056
"Male",71.1714311524347,195.382310760510
"Male",70.5720017829453,174.196887301378
"Male",65.6510895191431,164.649813939991
"Male",67.13841413927,163.845001328561
"Male",65.9180869418123,174.719958105635
"Male",73.7866364434803,212.900555995405
"Male",67.7372513405283,172.794260611103
"Male",65.5440762535086,171.980331261146
"Male",71.2139125656884,195.923416498401
"Male",65.5923540298347,174.815348513060
"Male",65.6675544806922,174.566855841687
"Male",61.9727358785594,140.277749662033
"Male",73.8999386863723,215.559703251912
"Male",72.3421836419704,215.858233901414
"Male",70.3116943408726,184.243860348496
"Male",67.1155643547224,168.202167127644
"Male",65.9324817643713,151.384618198034
"Male",67.2277450207952,185.970160851636
"Male",70.1143436293898,203.241731802719
"Male",74.8414997197116,223.945670277953
"Male",64.5273026254953,148.472185853494
"Male",70.0512546906491,207.194647294605
"Male",71.8331687752888,205.193061760797
"Male",72.8367396943866,209.422484275198
"Male",73.301865746729,199.166928678883
"Male",66.393192447431,265.064609545545
"Male",66.5151619602185,180.760534823182
"Male",69.2728126084372,202.298760151666
"Male",68.2319539277068,195.261990296064
"Male",70.4138690342612,184.232661744937
"Male",69.7268852052361,188.453759671202
"Male",65.510733890584,157.205025302195
"Male",69.1372693569977,196.5523243152
"Male",73.6661887960567,208.366179328565
"Male",65.8927525257603,158.184985696975
"Male",68.3544289583384,184.598427955692
"Male",70.424730529607,197.907521149770
"Male",72.0802011466065,202.867236668923
"Male",71.711124785333,199.080778987396
"Male",65.7291618715397,156.223958465888
"Male",63.8983381991847,168.299537977425
"Male",70.3160097119508,201.510688097382
"Male",65.788729792806,174.584879939493
"Male",69.8274641852115,196.930792028562
"Male",68.3311500917703,197.756770319413
"Male",67.7415892669206,165.64328330518
"Male",75.0338894406835,232.886117051993
"Male",73.4040585211468,192.732404676961
"Male",69.554761879361,92.181668737126
"Male",64.5390397840475,157.129277198286
"Male",67.5467614711226,163.495202566767
"Male",73.0964779848914,205.157577990748
"Male",66.5539810727358,171.428591885687
"Male",73.9916041888572,208.964583561346
"Male",70.862688059236,209.759114032409
"Male",71.568733696656,206.260457759816
"Male",65.838391134432,177.211696598095
"Male",70.275533662622,211.716253810906
"Male",61.77352199535,149.514839170261
"Male",74.824945307499,220.336366886695
"Male",71.605145847455,192.42791361335
"Male",67.26010357722,163.38651274696
"Male",70.924194432535,199.77837263988
"Male",75.059668648363,218.58368798500
"Male",73.100876242272,223.20645156601
"Male",70.661992030847,217.95188260594
"Male",67.144667349439,171.20777889862
"Male",67.123153429747,147.53795615525
"Male",69.524943962631,170.03718625117
"Male",65.224691663449,160.83607445262
"Male",68.410462820571,185.12773546955
"Male",68.76346369616,177.08338817507
"Male",67.936868812521,188.88409681879
"Male",69.237828691168,159.24488618087
"Male",68.4657239180,188.07927604617
"Male",65.694293596947,150.96061957053
"Male",69.430998046366,172.32588117847
"Male",66.135391416595,166.36381869245
"Male",70.877048130217,186.33982437078
"Male",65.973064999494,187.65837914299
"Male",64.939115419702,163.88019852528
"Male",68.36860332118,196.94950636891
"Male",69.525551306326,189.70739878083
"Male",66.455602139834,188.97484730890
"Male",69.47458176172,177.34391768201
"Male",68.730098703226,184.13043197103
"Male",73.781274480125,221.24009576271
"Male",76.5018833406,217.88234639492
"Male",71.225701924870,199.18276295251
"Male",64.506210448242,164.50036662068
"Male",66.503814939926,163.26988931584
"Male",69.210413040353,187.62482033910
"Male",63.546369719155,150.34665845666
"Male",69.731128432878,202.70710237280
"Male",68.608208464179,181.72483652815
"Male",71.46413024786,206.59085669305
"Male",69.509488001455,203.98541548761
"Male",73.759635742001,231.60867094223
"Male",68.277786762737,195.18993015640
"Male",72.454633422645,200.29000447410
"Male",70.769193270398,195.35305749721
"Male",70.452140744934,188.09883730036
"Male",68.904098853385,194.65976977452
"Male",69.238427186861,197.41209135517
"Male",67.277847283900,156.41634219230
"Male",71.463764691581,207.76853497494
"Male",68.840633512713,171.92114993342
"Male",71.405964713675,216.92329119182
"Male",70.14487407325,190.58537675334
"Male",70.679691033592,206.11983918548
"Male",68.541116054587,201.10889229476
"Male",71.434726912116,206.59405875034
"Male",65.220820481420,158.98718608482
"Male",70.773151418342,208.22356613991
"Male",69.76009478952,187.81206186627
"Male",63.962530684639,168.34945679851
"Male",70.304163268991,196.83505166220
"Male",70.316849221726,205.52188579524
"Male",67.405407877936,164.57439129178
"Male",67.12150305370,167.19152719618
"Male",68.377579886872,168.99732392084
"Male",69.578238972519,184.21981815456
"Male",62.532253283986,168.15332621989
"Male",69.336821525886,184.11941528720
"Male",66.787467278751,172.17546631266
"Male",75.391292230332,218.60469728887
"Male",70.213629084204,189.65827377516
"Male",71.103563615912,196.75993620375
"Male",69.793887891751,181.72319318093
"Male",66.471844460406,175.38915176083
"Male",70.713714088122,208.71043858520
"Male",63.61871728607,162.67497518326
"Male",70.549279717436,191.31881083447
"Male",67.402821094108,192.67267582411
"Male",71.435174903307,213.33777330876
"Male",68.593405135977,187.40253093098
"Male",71.452326535279,203.44827300463
"Male",70.698789947172,189.98547882883
"Male",71.391464484807,197.30705858290
"Male",70.485643165571,193.35994699349
"Male",74.408187855654,226.70102293230
"Male",63.400423229044,185.18813804055
"Male",68.399719118764,171.32910845402
"Male",67.429854180540,175.12436633165
"Male",70.811999965124,196.22111349014
"Male",67.110271006568,194.75235369809
"Male",67.728219900192,184.46845040173
"Male",68.550832185316,179.55678989185
"Male",68.61948497258,192.60563856523
"Male",70.60576101010,197.34124717626
"Male",67.086781219388,164.17570081898
"Male",65.311708185101,167.32770275774
"Male",69.924146751878,185.86658428864
"Male",68.36463488456,193.98174761135
"Male",70.86980492343,205.86393451842
"Male",76.012300012260,235.43796608136
"Male",67.965967805403,176.96672787921
"Male",69.765087442237,199.0264276237
"Male",69.568672385203,200.70405166003
"Male",71.560018742488,213.97859658071
"Male",70.958049270493,201.66333732129
"Male",65.440922311166,144.13202685088
"Male",70.976124517584,202.60318803047
"Male",67.992851242012,183.95808915338
"Male",70.518515090624,199.56844102830
"Male",69.109191438283,176.04540701154
"Male",71.605573099652,194.93256852650
"Male",69.889558581757,203.51832649300
"Male",66.456898775002,166.68464875146
"Male",70.291354184355,207.50854261160
"Male",62.619965202441,152.85297471875
"Male",66.62168183188,146.23080474235
"Male",65.350288176789,156.76133713879
"Male",71.606739888919,209.96494318515
"Male",69.412914428756,183.90211043913
"Male",69.893813592965,200.79685447609
"Male",65.66595856413,164.21563918356
"Male",64.408273251214,154.64104160877
"Male",68.6268858347,189.4492404664
"Male",69.600282644267,176.59488856052
"Male",67.453231242765,173.27221778995
"Male",68.169994597980,185.25310988204
